NAME,EAR_EOC_YP,EAR_EOC_LY,EAR_EOC_MY,EAR_MIOC,EAR_OLIG,EAR_PLIOC,LAT_EOC,LAT_OLIG,LAT_PALEO,MID_EOC,MID_MIOC,MID_QUART
Well250,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well251,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well252,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well253,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well254,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well255,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well256,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well257,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well258,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well259,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well260,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well261,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well262,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well263,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well264,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well265,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well266,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well267,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well268,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well269,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well270,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well271,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well272,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well273,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well274,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well275,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well276,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well277,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well278,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well279,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well280,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well281,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well282,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well283,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well284,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well285,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well286,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well287,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well288,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well289,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well290,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well291,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well292,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well293,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well294,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well295,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well296,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well297,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well298,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well299,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well300,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well301,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well302,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well303,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well304,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well305,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well306,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well307,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well308,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well309,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well310,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well311,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well312,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well313,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well314,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well315,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well316,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well317,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well318,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well319,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well320,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well321,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well322,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well323,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well324,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well325,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well326,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well327,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well328,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well329,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well330,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well331,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well332,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well333,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well334,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well335,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well336,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well337,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well338,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well339,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well340,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well341,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well342,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well343,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well344,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well345,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well346,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well347,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well348,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well349,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well350,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well351,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well352,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well353,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well354,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well355,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well356,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well357,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well358,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well359,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well360,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well361,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well362,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well363,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well364,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well365,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well366,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well367,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well368,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well369,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well370,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well371,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well372,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well373,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well374,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well375,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well376,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well377,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well378,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well379,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well380,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well381,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well382,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well383,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well384,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well385,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well386,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well387,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well388,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well389,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well390,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well391,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well392,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well393,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well394,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well395,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well396,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well397,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well398,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well399,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well400,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well401,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well402,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well403,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well404,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well405,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well406,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well407,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well408,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well409,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well410,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well411,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well412,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well413,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well414,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well415,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well416,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well417,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well418,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well419,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well420,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well421,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well422,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well423,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well424,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well425,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well426,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well427,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well428,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well429,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well430,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well431,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well432,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well433,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well434,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well435,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well436,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well437,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well438,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well439,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well440,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well441,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well442,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well443,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well444,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well445,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well446,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well447,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well448,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well449,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well450,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well451,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well452,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well453,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well454,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well455,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well456,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well457,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well458,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well459,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well460,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well461,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well462,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well463,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
