timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
473,4319225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.942303571428305,8.333322263165364,6.165773183012648,16.666644526330728,6.389205330413771,66.66660165564231,7.710164506329824,116.66655878495389,9.029540220964147,166.66653696061982,10.41858802574763,216.66651513628574,11.805964062839012,266.6665074019266,13.16785639572635,316.66649966756745,14.528101630111609,366.666499909522,15.864791397338044,416.6665001514765,17.19985707455917,466.66645601237593,18.51311796406473,516.6664118732754,19.824776230318793,566.666387806663,21.116231338068005,616.6663637400507,22.40610384240375,666.6663521385233,23.677230200525607,716.666340536996,24.946792635165476,766.6663365881085,26.198940210604537,816.666332639221,27.449541295091347,866.6663333049763,28.68394556319884,916.6663339707317,29.916819611648595,966.666337339363,31.13461269853789,1016.6663407079944,32.350890756000034,1066.6663093907716,33.55310921935182,1116.6662780735487,34.753826840559576
474,4269350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.906678571428302,4.166661131582686,6.018398277358975,8.333322263165371,6.130108617720378,58.33327939247695,7.451065914096553,108.33323652178854,8.77043984139024,158.33321469745445,10.159485858874907,208.33319287312037,11.546860204856513,258.3331851387612,12.908750969431834,308.3331774044021,14.268994728440616,358.3331776463566,15.605683134766826,408.3331778883111,16.940747541016602,458.33313374921056,18.254007266645722,508.33308961011,19.565664456171167,558.3330655434976,20.85711858772366,608.3330414768852,22.146990200437166,658.333029875358,23.41811576163669,708.3330182738307,24.68767748154532,758.3330143249432,25.93982443176231,808.3330103760557,27.19042497100926,858.333011041811,28.424828778762446,908.3330117075664,29.65770244479159,958.3330150761977,30.875495230024537,1008.3330184448291,32.09177306186309,1058.3329871276064,33.29399137668002,1108.3329558103835,34.49470892362034
475,4219475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.8710535714289,49.99995712931158,7.192008988580077,99.99991425862316,8.511381128832634,149.99989243428908,9.900425359318055,199.999870609955,11.287798014473395,249.99986287559585,12.649687210999687,299.9998551412367,14.009929494879444,349.99985538319123,15.346616540533729,399.99985562514576,16.68167967602541,449.9998114860452,17.994938237973404,499.9997673469446,19.306594350950945,549.9997432803323,20.598047506470582,599.9997192137199,21.887918227711516,649.9997076121927,23.159042992122497,699.9996960106653,24.428603997419902,749.9996920617778,25.68075032251982,799.9996881128902,26.931350316618484,849.9996887786456,28.16575366409469,899.9996894444009,29.398626947767465,949.9996928130323,30.616419431394736,999.9996961816637,31.832697037647595,1049.999664864441,33.03491520395464,1099.999633547218,34.23563267664001
476,4169600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.835428571428722,45.833294035202286,7.04580373148107,91.66658807040457,8.255058900537206,141.6665662460705,9.64398501981663,191.6665444217364,11.031246679780262,241.66653668737723,12.393033613874335,291.6665289530181,13.75318029827028,341.6665291949726,15.089779689028909,391.66652943692714,16.424761426340634,441.66648529782657,17.737945847730963,491.666441158726,19.049533716040862,541.6664170921136,20.34092528802642,591.6663930255013,21.630740004433015,641.6663814239739,22.90181491058976,691.6663698224467,24.171331360579888,741.6663658735591,25.423438835684276,791.6663619246716,26.674005046051523,841.666362590427,27.908379939559286,891.6663632561823,29.14122963541615,941.6663666248137,30.359003544309687,991.6663699934451,31.57526727587669,1041.6663386762223,32.77747631657434,1091.6663073589996,33.978189229002126
477,4119725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.799803571428652,41.66663094109299,6.899981779218258,83.33326188218598,7.9992344824115325,133.3332400578519,9.388141383884458,183.3332182335178,10.775384205149177,233.33321049915867,12.137153088044855,283.3332027647995,13.497282270879516,333.33320300675405,14.833865063728842,383.33320324870857,16.168830899534328,433.333159109608,17.482000415539275,483.33311497050744,18.793574197676172,533.333090903895,20.084952749416395,583.3330668372827,21.374755363978867,633.3330552357554,22.645819282838644,683.333043634228,23.915325740218712,733.3330396853405,25.167424366096032,783.333035736453,26.417982776319064,833.3330364022083,27.652351023639607,883.3330370679637,28.88519515611743,933.3330404365951,30.102964649437013,983.3330438052265,31.31922506265029,1033.3330124880035,32.52143191144316,1083.3329811707808,33.72214372572502
478,4069850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.764178571429234,37.49996784698369,6.7542033194213404,74.99993569396737,7.743478452027136,124.99991386963327,9.132381231702137,174.9998920452992,10.519620062591525,224.99988431094005,11.88138516468882,274.9998765765809,13.241510718857317,324.9998768185354,14.578090101703165,374.99987706048995,15.913052697354804,424.9998329213894,17.226219198538853,474.9997887822888,18.537790150372032,524.9997647156764,19.82916610141794,574.999740649064,21.118966311433642,624.9997290475368,22.390028057348587,674.9997174460095,23.659532546587574,724.999713497122,24.911629435732426,774.9997095482345,26.16218631981499,824.9997102139898,27.396553270154076,874.9997108797452,28.629396319301357,924.9997142483766,29.84716495428693,974.999717617008,31.063424723309918,1024.999686299785,32.26563114698694,1074.9996549825623,33.4663427484039
479,4019975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.728553571429514,33.33330475287439,6.608456328580739,66.66660950574878,7.487766826911182,116.66658768141471,8.876667535427226,166.66656585708063,10.26390439447535,216.66655812272148,11.625667657136283,266.66655038836234,12.985791471200754,316.6665506303168,14.322369240500384,366.66655087227133,15.657330321764649,416.66650673317076,16.970495429749185,466.6664625940702,18.282065087152752,516.6664385274579,19.57343985996217,566.6664144608455,20.863238989892185,616.6664028593182,22.13429976723454,666.6663912577909,23.40380338519497,716.6663873089034,24.655899510145236,766.6663833600159,25.906455726233204,816.6663840257712,27.1408221114373,866.6663846915266,28.37366469032444,916.6663880601579,29.59143295385377,966.6663914287893,30.807692444749858,1016.6663601115665,32.009898685189256,1066.6663287943436,33.210610194946014
480,3970100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.692928571427623,29.166641658765087,6.462739311016225,58.333283317530174,7.232096624911885,108.33326149319609,8.620995534119368,158.333239668862,10.008230689103703,208.33323193450286,11.369992370027562,258.3332242001437,12.730114694819106,308.33322444209824,14.066691089291641,358.33322468405277,15.401650885599329,408.3331805449522,16.71481481605904,458.33313640585163,18.02638338337973,508.3331123392393,19.317757167273015,558.3330882726269,20.607555393447953,608.3330766710997,21.878615362603334,658.3330650695723,23.148118255388358,708.3330611206848,24.400213745713824,758.3330571717972,25.650769408157185,808.3330578375526,26.88513532576143,858.3330585033079,28.11797751610433,908.3330618719393,29.335745473079786,958.3330652405707,30.552004734650236,1008.3330339233479,31.754210824099456,1058.333002606125,32.95492225835568
481,3920225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.657303571429037,24.99997856465579,6.317052083327961,49.99995712931158,6.97646748261488,99.9999353049775,8.365364627840336,149.99991348064341,9.7525981135741,199.99990574628424,11.114358246277893,249.9998980119251,12.474479114432713,299.9998982538796,13.811054165149294,349.99989849583415,15.14601270637211,399.9998543567336,16.459175487395797,449.999810217633,17.7707429912541,499.99978615102066,19.062115810900096,549.9997620844083,20.351913156301123,599.9997504828809,21.62297233817657,649.9997388813537,22.89247452483468,699.9997349324661,24.144569397430775,749.9997309835786,25.39512452114227,799.999731649334,26.629489983867927,849.9997323150893,27.862331796325567,899.9997356837207,29.080099455213606,949.9997390523521,30.296358493824858,999.9997077351293,31.49856443649097,1049.9996764179064,32.69927579735493
482,3870350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.621678571428467,20.83331547054649,6.171394620183319,41.66663094109298,6.72087935216731,91.6666091167589,8.109774738099224,141.66658729242482,9.497006559196274,191.66657955806568,10.858765148116582,241.6665718237065,12.21888456394997,291.666572065661,13.555458275015027,341.6665723076155,14.89041556509563,391.66652816851496,16.203577200387876,441.6664840294144,17.515143644292415,491.66645996280204,18.806515502940638,541.6664358961897,20.09631197059343,591.6664242946624,21.367370367940325,641.666412693135,22.636871850977336,691.6664087442475,23.888966108065905,741.66640479536,25.139520695006098,791.6664054611153,26.373885704525218,841.6664061268707,27.606727140498315,891.6664094955021,28.82449450241135,941.6664128641335,30.040753318899803,991.6663815469107,31.242959115335452,1041.6663502296879,32.44367040308409
483,3820475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.586053571428874,16.6666523764372,6.025766914602012,33.3333047528744,6.465332222356884,83.33328292854031,7.8542258498188104,133.33326110420623,9.24145600708053,183.33325336984706,10.60321305298022,233.3332456354879,11.963331017227508,283.33324587744244,13.299903389334782,333.33324611939696,14.634859428934732,383.3332019802964,15.94801991911311,433.3331578411958,17.259585303645384,483.3331337745834,18.5509562018316,533.3331097079711,19.840751792232712,583.3330981064437,21.111809405500747,633.3330865049164,22.38131018532476,683.3330825560289,23.633403827266545,733.3330786071414,24.883957877752902,783.3330792728967,26.118322434335607,833.3330799386521,27.351163494050017,883.3330833072835,28.56893055916716,933.3330866759148,29.78518915366731,983.333055358692,30.987394803961305,1033.3330240414693,32.1881060186391
484,3770600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.550428571427755,12.499989282327896,5.880168961643688,24.99997856465579,6.209826086050919,74.99995674032171,7.5987179553921775,124.99993491598762,8.985946449151763,174.99992718162846,10.347701952342218,224.99991944726932,11.707818465298475,274.9999196892238,13.044389498722012,324.99991993117834,14.379344288098906,374.9998757920778,15.692503633400735,424.9998316529772,17.004067958781526,474.9998075863649,18.295437896706943,524.9997835197526,19.585232610041018,574.9997719182252,20.85628943939594,624.9997603166978,22.125789516156185,674.9997563678103,23.377882543082162,724.9997524189228,24.628436057229248,774.9997530846781,25.86280016097254,824.9997537504335,27.09564084450902,874.9997571190648,28.313407612894082,924.9997604876962,29.529665985453736,974.9997291704734,30.731871489637573,1024.9996978532506,31.93258263126027
485,3720725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.514803571429203,8.333326188218592,5.734600756593455,16.666652376437185,5.954360936559805,66.6666305521031,7.343251048072482,116.66660872776902,8.730477878606637,166.66660099340987,10.092231839344763,216.66659325905073,11.452346901251934,266.6665935010052,12.78891659621514,316.6665937429597,14.123870135577823,366.66654960385915,15.437028336194519,416.6665054647586,16.748591602601067,466.6664813981463,18.0399605804265,516.6664573315339,19.329754416840537,566.6664457300067,20.60081046241383,616.6664341284793,21.87030983622829,666.6664301795918,23.122402248241723,716.6664262307042,24.372955226139627,766.6664268964596,25.60731887711959,816.666427562215,26.840159184541363,866.6664309308463,28.057925656244226,916.6664342994777,29.274183806900695,966.6664029822549,30.47638916499895,1016.6663716650321,31.677100233578845
486,3670850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.479178571428411,4.166663094109303,5.589062294751286,8.333326188218606,5.698936767231661,58.33330436388452,7.087825121201699,108.33328253955044,8.475050288780999,158.33327480519128,9.836802707317744,208.3332670708321,11.196916318411933,258.33326731278663,12.533484675132614,308.33326755474116,13.868436964684518,358.3332234156406,15.181594020802391,408.33317927654,16.493156228407067,458.33315520992767,17.784524246288797,508.3331311433153,19.074317205925546,558.3331195417879,20.345372467844793,608.3331079402607,21.614871138827915,658.3331039913732,22.86696293602893,708.3331000424856,24.11751537776498,758.333100708241,25.351878576055352,808.3331013739963,26.58471850742368,858.3331047426277,27.802484682492672,908.3331081112591,29.018742611282107,958.3330767940363,30.220947823318575,1008.3330454768135,31.421658818867567
487,3620975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.443553571428692,49.999978175665916,6.83244016814092,99.99995635133183,8.219663673034875,149.9999486169727,9.581414549620192,199.99994088261352,10.941526710136543,249.999941124568,12.2780937288316,299.99994136652253,13.613044768775293,349.99989722742197,14.926200680579843,399.9998530883214,16.23776182955426,449.99982902170905,17.529128887647886,499.9998049550967,18.81892097064947,549.9997933535694,20.08997544904171,599.999781752042,21.359473417307417,649.9997778031545,22.611564599795663,699.999773854267,23.86211650545676,749.9997745200224,25.096479251130916,799.9997751857777,26.32931880650675,849.9997785544091,27.547084684989944,899.9997819230405,28.7633423919483,949.9997506058177,29.96554745794665,999.9997192885949,31.16625838047657
488,3571100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.407928571428476,45.83331332769376,6.681087452849941,91.66662665538752,7.953050461429877,141.66661892102837,9.315210503366025,191.6666111866692,10.675706080371349,241.6666114286237,12.01262544707774,291.6666116705782,13.347904384412903,341.66656753147765,14.661359557862319,391.6665233923771,15.973196688273683,441.66649932576473,17.264813224932333,491.6664752591524,18.55483255233837,541.6664636576251,19.826089632554186,591.6664520560978,21.09576889516053,641.6664481072103,22.3480183454689,691.6664441583227,23.598708024450165,741.6664448240781,24.833186913392183,791.6664454898334,26.066122823142564,841.6664488584648,27.283964625232827,891.6664522270962,28.500279071914644,941.6664209098734,29.70252146934011,991.6663895926506,30.90325105098638
489,3521225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.3723035714283265,41.6666484797216,6.529591282404432,83.3332969594432,7.685890555883168,133.33328922508406,9.048083306760724,183.3332814907249,10.4086110098526,233.33328173267938,11.745561199581843,283.3332819746339,13.08086997612701,333.33323783553334,14.394353382230744,383.3331936964328,15.706217418130368,433.3331696298204,16.99785901114181,483.33314556320806,18.28790178341584,533.3331339616807,19.55918027543777,583.3331223601534,20.828879113091926,633.3331184112659,22.08114597750599,683.3331144623784,23.33185106643888,733.3331151281337,24.566343129310056,783.3331157938891,25.799290097212097,833.3331191625205,27.01714069552271,883.3331225311518,28.233461763953358,933.333091213929,29.435708540560228,983.3330598967062,30.63644031774866
490,3471350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.336678571428524,37.49998363174944,6.378096865519304,74.99996726349887,7.418714554722508,124.99995952913972,8.78090896481542,174.99995179478054,10.141438362208113,224.99995203673507,11.478390231924699,274.9999522786896,12.813700681184491,324.999908139589,14.127185708530446,374.99986400048846,15.439051321863886,424.9998399338761,16.730694410427322,474.99981586726375,18.020738603878254,524.9998042657364,19.292018411249643,574.999792664209,20.561718465284482,624.9997887153215,21.813986422443598,674.999784766434,23.064692486419098,724.9997854321894,24.29918538864876,774.9997860979447,25.532133065125667,824.9997894665761,26.74998422962809,874.9997928352075,27.96630572575558,924.9997615179847,29.168552785894292,974.9997302007619,30.36928470543715
491,3421475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.301053571427625,33.33331878377728,6.226631645987853,66.66663756755456,7.151577175705957,116.6666298331954,8.513770242569285,166.66662209883623,9.874298389027183,216.66662234079075,11.211249116025106,266.6666225827453,12.54655850795932,316.6665784436447,13.860042575598099,366.66653430454414,15.171907308479879,416.6665102379318,16.46354960503322,466.66648617131943,17.753593080355202,516.6664745697922,19.024872250174592,566.6664629682648,20.294571735912598,616.6664590193773,21.54683919868406,666.6664550704897,22.797544833625263,716.6664557362451,24.032037375153134,766.6664564020004,25.264984753071708,816.6664597706318,26.482835682762442,866.6664631392632,27.69915700366515,916.6664318220404,28.90140394863584,966.6664005048176,30.10213581065087
492,3371600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.265428571428273,29.166653935805115,6.075198038526973,58.33330787161023,6.884483238433228,108.33330013725107,8.246674681579654,158.3332924028919,9.607201301707398,208.33329264484644,10.944150621831522,258.33329288680096,12.279458700768537,308.3332487477004,13.592941566831437,358.3332046085998,14.904805188789311,408.3331805419874,16.196446478718055,458.33315647537506,17.486489035111333,508.3331448738478,18.757767383999006,558.3331332723205,20.027466133795492,608.333129323433,21.2797329530435,658.3331253745455,22.530438026979187,708.3331260403008,23.764930094983523,758.3331267060562,24.997877079641356,808.3331300746876,26.215727699188964,858.333133443319,27.432048788157537,908.3331021260962,28.634295580456296,958.3330708088733,29.83502736614054
493,3321725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.229803571428549,24.999989087832958,5.923796242215494,49.999978175665916,6.617433143224427,99.99997044130676,7.97962293756751,149.9999627069476,9.340148006701023,199.99996294890212,10.677095896265703,249.99996319085665,12.012402639256177,299.9999190517561,13.325884282012266,349.9998749126555,14.63774677232178,399.99985084604316,15.929387036312962,449.9998267794308,17.219428655695747,499.9998151779035,18.4907061671289,549.9998035763762,19.760404165871044,599.9997996274886,21.01267032814531,649.9997956786011,22.263374829168676,699.9997963443565,23.497866413467083,749.9997970101118,24.730812996314782,799.9998003787432,25.94866329891714,849.9998037473746,27.16498415083011,899.9997724301518,28.367230787069527,949.999741112929,29.56796249472455
494,3271850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.194178571428419,20.833324239860797,5.772426268292681,41.666648479721594,6.350426915563204,91.66664074536244,7.712615059168891,141.66663301100328,9.073138575393857,191.6666332529578,10.410085032549901,241.6666334949123,11.74539043779288,291.6665893558117,13.0588708555291,341.66654521671114,14.370732212550038,391.6665211500988,15.662371449069832,441.66649708348643,16.95241213000169,491.6664854819591,18.223688802660572,541.6664738804318,19.493386049138458,591.6664699315443,20.74565155336002,641.6664659826567,21.99635548051428,691.6664666484121,23.230846580287363,741.6664673141674,24.46379276063613,791.6664706827988,25.6816427457447,841.6664740514302,26.897963360188754,891.6664427342074,28.100209840095324,941.6664114169846,29.300941469583954
495,3221975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.158553571428819,16.666659391888643,5.6210881127925285,33.33331878377729,6.0834645505763385,83.33331104941813,7.445651043536694,133.33330331505897,8.80617300693156,183.3333035570135,10.143118031744146,233.33330379896802,11.478422099294143,283.33325965986745,12.791901292054922,333.3332155207669,14.103761515823601,383.33319145415453,15.395399724900908,433.3331673875422,16.685439467404834,483.33315578601486,17.956715301307216,533.3331441844875,19.22641179553451,583.3331402356,20.47867664171354,633.3331362867125,21.729379995006198,683.3331369524678,22.963870610259303,733.3331376182232,24.196816388112886,783.3331409868546,25.414666055730166,833.333144355486,26.63098643270693,883.3331130382631,27.833232756281596,933.3330817210403,29.033964307604265
496,3172100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.122928571428783,12.499994543916479,5.469781770577569,24.999989087832958,5.816546041051962,74.9999813534738,7.178730883630228,124.99997361911464,8.539251294441954,174.99997386106915,9.87619488713828,224.99997410302367,11.211497617206936,274.9999299639231,12.524975585185615,324.9998858248225,13.836834675880509,374.99986175821016,15.128471857676798,424.9998376915978,16.418510661899987,474.99982609007054,17.6897856571772,524.9998144885433,18.9594813992715,574.9998105396558,20.21174558751073,624.9998065907682,21.462448367031264,674.9998072565236,22.696938497839852,724.9998079222789,23.92988387326087,774.9998112909103,25.147733223436212,824.9998146595417,26.36405336298257,874.9997833423189,27.566299530249612,924.9997520250961,28.767031003418456
497,3122225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.087303571428209,8.333329695944315,5.318507236427404,16.66665939188863,5.549671379610669,66.66665165752947,6.911854572083833,116.66664392317031,8.272373430572939,166.66664416512484,9.609315591393267,216.66664440707936,10.944616984204934,266.66660026797877,12.258093727606928,316.6665561288782,13.569951685418037,366.66653206226584,14.861587840105544,416.6665079956535,16.151625706205287,466.66649639412617,17.42289986299789,516.6664847925989,18.692594853085243,566.6664808437114,19.944858383494914,616.6664768948239,21.195560589339454,666.6664775605792,22.430050235784684,716.6664782263346,23.662995208840552,766.666481594966,24.88084424162714,816.6664849635973,26.09716414378286,866.6664536463745,27.299410154768452,916.6664223291517,28.50014154979656
498,3072350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.051678571428486,4.166664847972164,5.16726450511907,8.333329695944329,5.282840558865427,58.33332196158517,6.645022101511355,108.33331422722601,8.005539407939247,158.33331446918052,9.342480137124701,208.33331471113505,10.677780192904567,258.33327057203445,11.991255711936091,308.3332264329339,13.303112537054194,358.33320236632153,14.594747664805883,408.3331782997092,15.88478459294016,458.3331666981819,17.156057911389368,508.3331550966546,18.42575214959642,558.333151147767,19.67801502228732,608.3331471988795,20.928716654552478,658.3331478646348,22.163205816715912,708.3331485303902,23.396150387474396,758.3331518990216,24.613999102925685,808.333155267653,25.830318767730756,858.3331239504301,27.03256462246123,908.3330926332073,28.233295939361767
499,3022475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0160535714282615,49.99999226564084,6.378233464524986,99.99998453128168,7.738749219153219,149.9999847732362,9.075688516945055,199.99998501519073,10.410987235918435,249.99994087609014,11.724461530785815,299.99989673698957,13.036317223401783,349.9998726703772,14.327951324390709,399.99984860376486,15.61798731471758,449.99983700223754,16.889259794964648,499.9998254007103,18.158953281418093,549.9998214518228,19.41121549650105,599.9998175029352,20.66191655528348,649.9998181686906,21.89640523324673,699.9998188344459,23.129349401775617,749.9998222030773,24.347197799945082,799.9998255717087,25.56351722743949,849.9997942544859,26.765762925941168,899.9997629372631,27.966494164727298
500,2972600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999776,45.833326243504104,6.247136486894323,91.66665248700821,7.493160024712352,141.66665272896273,8.829049202104605,191.66665297091726,10.16337780112538,241.6666088318167,11.47597286084116,291.6665646927161,12.787023067398126,341.66654062610377,14.077933548317567,391.6665165594914,15.367314219756068,441.6665049579641,16.63800555836483,491.66649335643683,17.907181552536382,541.6664894075493,19.158993981368386,591.6664854586618,20.40930501950922,641.6664861244171,21.64346601839144,691.6664867901725,22.876139117082502,741.6664901588039,24.093774421725147,791.6664935274353,25.309934888340464,841.6664622102124,26.51207613489943,891.6664308929896,27.712755206583985
501,2922725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999679,41.666660221367366,6.133405798247971,83.33332044273473,7.265893253007351,133.33332068468926,8.601542544809556,183.33332092664378,9.935637175922416,233.33327678754318,11.248009426292892,283.3332326484426,12.558846101316393,333.33320858183026,13.84955675899783,383.3331845152179,15.138749674990866,433.33317291369065,16.40926892376223,483.3331613121633,17.67828710785962,533.3331573632759,18.92995878332505,583.3331534143883,20.1801449955932,633.3331540801437,21.414199088779274,683.333154745899,22.646782319600828,733.3331581145304,23.864346056105987,783.3331614831618,25.080452599513627,833.333130165939,26.282558163209817,883.3330988487162,27.483219338546842
502,2872850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000077,37.49999419923063,6.019920793682885,74.99998839846126,7.039097829159578,124.99998864041578,8.374731157994805,174.9999888823703,9.708810248690147,224.99994474326974,11.021167720031997,274.99990060416917,12.331990245217034,324.9998765375568,13.62268767008815,374.99985247094446,14.911868157390884,424.9998408694172,16.18237601676482,474.9998292678899,17.45138375710376,524.9998253190023,18.703046117132715,574.9998213701148,19.953224067096272,624.9998220358702,21.187271083002514,674.9998227016256,22.41984836344188,724.999826070257,23.637407360451448,774.9998294388884,24.85351033235924,824.9997981216655,26.055613532409723,874.9997668044427,27.256273522204445
503,2822975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999961,33.3333281770939,5.9064774135069085,66.6666563541878,6.812367198220051,116.66665659614233,8.147998333061867,166.66665683809686,9.482075336599465,216.66661269899626,10.794430863571211,266.66656855989567,12.10525156114589,316.6665444932833,13.395947304634188,366.66652042667096,14.685126235535725,416.66650882514364,15.955632686841659,466.6664972236164,17.22463915048578,516.6664932747289,18.476300382842904,566.6664893258413,19.72647734101044,616.6664899915967,20.96052351339874,666.666490657352,22.19310008880938,716.6664940259834,23.410658526915157,766.6664973946148,24.626761079181108,816.666466077392,25.828864002216744,866.6664347601692,27.02952385327883
504,2773100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0000000000000515,29.166662154957155,5.7930642469928815,58.33332430991431,6.585678613238143,108.33332455186883,7.921308368035066,158.33332479382335,9.255384080517208,208.33328065472278,10.56773842330786,258.3332365156222,11.878558023701814,308.33321244900986,13.169252771037952,358.3331883823975,14.458430790892887,408.3331767808702,15.728936426932133,458.3331651793429,16.99794215859028,508.3331612304554,18.24960275000194,558.3331572815679,19.499779148731736,608.3331579473232,20.733824848422874,658.3331586130786,21.966401030909623,708.33316198171,23.18395915891324,758.3331653503413,24.400061479145165,808.3331340331185,25.60216424938216,858.3331027158957,26.80282402403185
505,2723225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000096,24.99999613282042,5.679680682123238,49.99999226564084,6.3590308561044715,99.99999250759538,7.694659277130086,149.9999927495499,9.028733743855232,199.99994861044934,10.341086945753373,249.99990447134874,11.651905490589362,299.99988040473636,12.942599280844552,349.999856338124,14.231776426470546,399.99984473659674,15.50228128107893,449.9998331350695,16.77128631185512,499.99982918618196,18.022946290124683,549.9998252372944,19.2731221541223,599.9998259030498,20.507167402311225,649.9998265688051,21.739743209717012,699.9998299374365,22.957301041844936,749.9998333060679,24.17340314077172,799.9998019888451,25.375505765314415,849.9997706716223,26.57616546711622
