,well,sample_id,sample_type,data_source,x_UTMED50,y_UTMED50,depth_top_AH,depth_bottom_AH,depth_top_TVD,depth_bottom_TVD,stratigraphy_code,stratigraphy,lithology,vitrinite_parameter,value_main,N_main,value_pop2,N_pop2,value_pop3,N_pop3,value_pop4,N_pop4,value_mean,value_std,N_total
360,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1191.77001953125,1191.77001953125,1191.77001953125,1191.77001953125,,no_info,,Rr,2.119999885559082,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
361,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1202.4300537109375,1202.4300537109375,1202.4300537109375,1202.4300537109375,,no_info,,Rr,2.2200000286102295,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
362,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1220.8699951171875,1220.8699951171875,1220.8699951171875,1220.8699951171875,,no_info,,Rr,2.190000057220459,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
363,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1240.0999755859375,1240.0999755859375,1240.0999755859375,1240.0999755859375,,no_info,,Rr,2.2000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
364,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1249.0,1249.0,1249.0,1249.0,,no_info,,Rr,2.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
365,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1337.4300537109375,1337.4300537109375,1337.4300537109375,1337.4300537109375,,no_info,,Rr,2.4200000762939453,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
366,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,524.0,524.0,524.0,524.0,,no_info,,Rr,1.7100000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
367,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,578.0,578.0,578.0,578.0,,no_info,,Rr,1.7899999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
368,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,763.1500244140625,763.1500244140625,763.1500244140625,763.1500244140625,,no_info,,Rr,2.0799999237060547,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
369,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,795.95001220703125,795.95001220703125,795.95001220703125,795.95001220703125,,no_info,,Rr,2.0899999141693115,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
370,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,829.20001220703125,829.20001220703125,829.20001220703125,829.20001220703125,,no_info,,Rr,2.119999885559082,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
371,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,863.20001220703125,863.20001220703125,863.20001220703125,863.20001220703125,,no_info,,Rr,2.1800000667572021,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
372,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,871.84002685546875,871.84002685546875,871.84002685546875,871.84002685546875,,no_info,,Rr,2.25,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
373,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,885.70001220703125,885.70001220703125,885.70001220703125,885.70001220703125,,no_info,,Rr,2.2599999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
374,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,952.5,952.5,952.5,952.5,,no_info,,Rr,2.3599998950958252,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
375,MHB-70,unknown,unknown,TNO-database,719748.0,5674938.0,1196.5999755859375,1196.5999755859375,1196.5999755859375,1196.5999755859375,,no_info,,Rr,2.7200000286102295,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
376,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,986.0,986.0,986.0,986.0,,no_info,,Rr,0.79000002145767212,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
377,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,1001.0,1001.0,1001.0,1001.0,,no_info,,Rr,0.9100000262260437,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
378,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,1057.0,1057.0,1057.0,1057.0,,no_info,,Rr,0.93999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
379,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,1108.0,1108.0,1108.0,1108.0,,no_info,,Rr,1.0199999809265137,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
380,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,1109.0,1109.0,1109.0,1109.0,,no_info,,Rr,1.0099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
381,MRS-18,unknown,unknown,TNO-database,704077.0,5694191.0,1310.0,1310.0,1310.0,1310.0,,no_info,,Rr,1.1100000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
382,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,1608.0,1608.0,1608.0,1608.0,,Aalburg,,R0,0.38999998569488525,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
383,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,1614.0,1614.0,1614.0,1614.0,,Aalburg,,R0,0.43000000715255737,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
384,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,1622.0,1622.0,1622.0,1622.0,,Aalburg,,R0,0.49000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
385,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,1630.0,1630.0,1630.0,1630.0,,Sleen,,R0,0.2800000011920929,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
386,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,1678.0,1678.0,1678.0,1678.0,,Aalburg,,R0,0.46000000834465027,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
387,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2649.5,2649.5,2649.5,2649.5,,Carboniferous,,R0,1.0700000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
388,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2709.0,2709.0,2709.0,2709.0,,Carboniferous,,R0,1.2999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
389,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2803.199951171875,2803.199951171875,2803.199951171875,2803.199951171875,,Carboniferous,,R0,1.4299999475479126,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
390,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2815.0,2815.0,2815.0,2815.0,,Carboniferous,,R0,1.3500000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
391,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2818.0,2818.0,2818.0,2818.0,,Carboniferous,,R0,1.6499999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
392,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2890.0,2890.0,2890.0,2890.0,,Carboniferous,,R0,1.5099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
393,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2890.010009765625,2890.010009765625,2890.010009765625,2890.010009765625,,Carboniferous,,R0,1.4800000190734863,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
394,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2912.0,2912.0,2912.0,2912.0,,Carboniferous,,R0,1.5,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
395,NDW-01,unknown,unknown,Clyde_IGI_report,693108.0,5688240.0,2912.010009765625,2912.010009765625,2912.010009765625,2912.010009765625,,Carboniferous,,R0,1.559999942779541,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
396,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,1608.0,1608.0,1608.0,1608.0,,no_info,,mean_reflectance,0.38999998569488525,13,0.56000000238418579,8,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
397,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,1614.0,1614.0,1614.0,1614.0,,no_info,,mean_reflectance,0.43000000715255737,5,0.68000000715255737,3,0.93000000715255737,1,0.0,0,-99999.0,-99999.0,-99999
398,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,1618.0,1618.0,1618.0,1618.0,,no_info,,mean_reflectance,0.46000000834465027,17,0.67000001668930054,4,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
399,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,1622.0,1622.0,1622.0,1622.0,,no_info,,mean_reflectance,0.49000000953674316,1,0.76999998092651367,3,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
400,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,1630.0,1630.0,1630.0,1630.0,,no_info,,mean_reflectance,0.62999999523162842,5,-99999.0,-99999,0.8399999737739563,2,0.0,0,-99999.0,-99999.0,-99999
401,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2649.5,2649.5,2649.5,2649.5,,no_info,,mean_reflectance,1.0700000524520874,20,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
402,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2709.0,2709.0,2709.0,2709.0,,no_info,,mean_reflectance,1.2999999523162842,20,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
403,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2803.199951171875,2803.199951171875,2803.199951171875,2803.199951171875,,no_info,,mean_reflectance,1.4299999475479126,20,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
404,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2815.0,2815.0,2815.0,2815.0,,no_info,,mean_reflectance,1.3500000238418579,20,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
405,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2818.0,2818.0,2818.0,2818.0,,no_info,,mean_reflectance,1.6499999761581421,20,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
406,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2890.0,2890.0,2890.0,2890.0,,no_info,,mean_reflectance,1.4800000190734863,10,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
407,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2890.0,2890.0,2890.0,2890.0,,no_info,,mean_reflectance,1.5099999904632568,13,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
408,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2912.0,2912.0,2912.0,2912.0,,no_info,,mean_reflectance,1.5,11,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
409,NDW-01,unknown,unknown,company_reports,693108.0,5688240.0,2912.0,2912.0,2912.0,2912.0,,no_info,,mean_reflectance,1.559999942779541,10,-99999.0,-99999,-99999.0,-99999,0.0,0,-99999.0,-99999.0,-99999
410,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1608.0,1608.0,1608.0,1608.0,,no_info,,Rr,0.38999998569488525,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
411,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1614.0,1614.0,1614.0,1614.0,,no_info,,Rr,0.43000000715255737,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
412,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1618.0,1618.0,1618.0,1618.0,,no_info,,Rr,0.46000000834465027,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
413,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1622.0,1622.0,1622.0,1622.0,,no_info,,Rr,0.49000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
414,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1630.0,1630.0,1630.0,1630.0,,no_info,,Rr,0.2800000011920929,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
415,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,1630.0,1630.0,1630.0,1630.0,,no_info,,Rr,0.62999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
416,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2649.5,2649.5,2649.5,2649.5,,no_info,,Rr,1.0700000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
417,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2661.0,2661.0,2661.0,2661.0,,no_info,,Rr,1.2100000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
418,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2661.0,2661.0,2661.0,2661.0,,no_info,,Rr,1.2400000095367432,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
419,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2685.0,2685.0,2685.0,2685.0,,no_info,,Rr,1.1399999856948853,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
420,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2709.0,2709.0,2709.0,2709.0,,no_info,,Rr,1.2999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
421,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2721.0,2721.0,2721.0,2721.0,,no_info,,Rr,1.2100000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
422,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2721.0,2721.0,2721.0,2721.0,,no_info,,Rr,1.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
423,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2732.0,2732.0,2732.0,2732.0,,no_info,,Rr,1.1799999475479126,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
424,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2756.0,2756.0,2756.0,2756.0,,no_info,,Rr,1.2000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
425,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2760.0,2760.0,2760.0,2760.0,,no_info,,Rr,1.2400000095367432,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
426,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2764.0,2764.0,2764.0,2764.0,,no_info,,Rr,1.2899999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
427,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2767.0,2767.0,2767.0,2767.0,,no_info,,Rr,1.190000057220459,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
428,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2778.0,2778.0,2778.0,2778.0,,no_info,,Rr,1.2699999809265137,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
429,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2778.0,2778.0,2778.0,2778.0,,no_info,,Rr,1.4099999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
430,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2785.0,2785.0,2785.0,2785.0,,no_info,,Rr,1.1699999570846558,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
431,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2802.0,2802.0,2802.0,2802.0,,no_info,,Rr,1.3200000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
432,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2803.199951171875,2803.199951171875,2803.199951171875,2803.199951171875,,no_info,,Rr,1.4299999475479126,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
433,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2815.0,2815.0,2815.0,2815.0,,no_info,,Rr,1.3500000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
434,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2818.0,2818.0,2818.0,2818.0,,no_info,,Rr,1.6499999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
435,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2821.0,2821.0,2821.0,2821.0,,no_info,,Rr,1.5700000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
436,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2890.0,2890.0,2890.0,2890.0,,no_info,,Rr,1.5099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
437,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2890.010009765625,2890.010009765625,2890.010009765625,2890.010009765625,,no_info,,Rr,1.4800000190734863,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
438,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2912.0,2912.0,2912.0,2912.0,,no_info,,Rr,1.5,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
439,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2912.010009765625,2912.010009765625,2912.010009765625,2912.010009765625,,no_info,,Rr,1.559999942779541,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
440,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2925.0,2925.0,2925.0,2925.0,,no_info,,Rr,1.5299999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
441,NDW-01,unknown,unknown,TNO-database,693108.0,5688240.0,2938.0,2938.0,2938.0,2938.0,,no_info,,Rr,1.6599999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
442,NDW-01x,unknown,unknown,TNO-database,693108.0,5688240.0,1608.0,1608.0,1608.0,1608.0,,no_info,,Rr,0.56000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
443,NDW-01x,unknown,unknown,TNO-database,693108.0,5688240.0,1614.0,1614.0,1614.0,1614.0,,no_info,,Rr,0.68000000715255737,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
444,NDW-01x,unknown,unknown,TNO-database,693108.0,5688240.0,1618.0,1618.0,1618.0,1618.0,,no_info,,Rr,0.67000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
445,NDW-01x,unknown,unknown,TNO-database,693108.0,5688240.0,1622.0,1622.0,1622.0,1622.0,,no_info,,Rr,0.76999998092651367,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
446,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,710.0,710.0,710.0,710.0,,no_info,,Rr,1.0399999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
447,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,741.70001220703125,741.70001220703125,741.70001220703125,741.70001220703125,,no_info,,Rr,1.0800000429153442,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
448,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,751.45001220703125,751.45001220703125,751.45001220703125,751.45001220703125,,no_info,,Rr,1.0499999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
449,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,753.41998291015625,753.41998291015625,753.41998291015625,753.41998291015625,,no_info,,Rr,1.0499999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
450,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,754.5,754.5,754.5,754.5,,no_info,,Rr,1.1200000047683716,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
451,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,995.5,995.5,995.5,995.5,,no_info,,Rr,1.25,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
452,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1062.199951171875,1062.199951171875,1062.199951171875,1062.199951171875,,no_info,,Rr,1.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
453,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1068.699951171875,1068.699951171875,1068.699951171875,1068.699951171875,,no_info,,Rr,1.2999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
454,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1127.1500244140625,1127.1500244140625,1127.1500244140625,1127.1500244140625,,no_info,,Rr,1.4099999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
455,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1189.5999755859375,1189.5999755859375,1189.5999755859375,1189.5999755859375,,no_info,,Rr,1.440000057220459,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
456,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1205.300048828125,1205.300048828125,1205.300048828125,1205.300048828125,,no_info,,Rr,1.4700000286102295,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
457,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1242.1500244140625,1242.1500244140625,1242.1500244140625,1242.1500244140625,,no_info,,Rr,1.5299999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
458,NER-71,unknown,unknown,TNO-database,708804.0,5684550.0,1284.9000244140625,1284.9000244140625,1284.9000244140625,1284.9000244140625,,no_info,,Rr,1.5900000333786011,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
459,OPL-59,unknown,unknown,TNO-database,698869.0,5721495.0,3150.0,3150.0,3150.0,3150.0,,no_info,,R_max,2.9000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
460,OPL-59,unknown,unknown,TNO-database,698869.0,5721495.0,3150.0,3150.0,3150.0,3150.0,,no_info,,R_min,2.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
461,OPL-59,unknown,unknown,TNO-database,698869.0,5721495.0,3150.0,3150.0,3150.0,3150.0,,no_info,,Rr,2.5,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
462,OTL-01,unknown,unknown,TNO-database,629977.0,5749743.0,2990.0,2990.0,2990.0,2990.0,,no_info,,Rr,0.79000002145767212,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
463,OTL-01,unknown,unknown,TNO-database,629977.0,5749743.0,3028.0,3028.0,3028.0,3028.0,,no_info,,Rr,0.79000002145767212,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
464,OTL-01,unknown,unknown,TNO-database,629977.0,5749743.0,3040.0,3040.0,3040.0,3040.0,,no_info,,Rr,0.74000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
465,OTL-01,unknown,unknown,TNO-database,629977.0,5749743.0,3096.0,3096.0,3096.0,3096.0,,no_info,,Rr,0.82999998331069946,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
466,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,1736.0,1736.0,1736.0,1736.0,,no_info,,Rr,0.74000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
467,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,1798.0,1798.0,1798.0,1798.0,,no_info,,Rr,0.60000002384185791,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
468,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,1864.0,1864.0,1864.0,1864.0,,no_info,,Rr,1.1299999952316284,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
469,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,1918.0,1918.0,1918.0,1918.0,,no_info,,Rr,1.25,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
470,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,1998.0,1998.0,1998.0,1998.0,,no_info,,R_max,1.3300000429153442,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
471,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2262.0,2262.0,2262.0,2262.0,,no_info,,R_max,1.2699999809265137,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
472,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2262.0,2262.0,2262.0,2262.0,,no_info,,R_max,1.6100000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
473,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2438.0,2438.0,2438.0,2438.0,,no_info,,R_max,2.0099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
474,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2704.0,2704.0,2704.0,2704.0,,no_info,,R_max,1.940000057220459,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
475,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2704.0,2704.0,2704.0,2704.0,,no_info,,R_max,2.4600000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
476,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2892.0,2892.0,2892.0,2892.0,,no_info,,R_max,1.5700000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
477,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,2892.0,2892.0,2892.0,2892.0,,no_info,,R_max,2.0799999237060547,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
478,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,3008.0,3008.0,3008.0,3008.0,,no_info,,R_max,2.4600000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
479,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,3242.0,3242.0,3242.0,3242.0,,no_info,,R_max,1.6100000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
480,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,3514.0,3514.0,3514.0,3514.0,,no_info,,R_max,2.1400001049041748,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
481,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4102.0,4102.0,4102.0,4102.0,,no_info,,R_max,2.6700000762939453,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
482,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4266.0,4266.0,4266.0,4266.0,,no_info,,R_max,5.0900001525878906,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
483,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4396.0,4396.0,4396.0,4396.0,,no_info,,R_max,5.0799999237060547,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
484,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4458.0,4458.0,4458.0,4458.0,,no_info,,R_max,5.3299999237060547,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
485,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4556.0,4556.0,4556.0,4556.0,,no_info,,R_max,5.25,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
486,RSB-01,unknown,unknown,TNO-database,617189.0,5710123.0,4634.0,4634.0,4634.0,4634.0,,no_info,,R_max,5.1100001335144043,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
